source_id,l,b,distance,X,Y,Z,Vzprime,R,pm_b,pm_l
SAI_91,267.626,-5.483,3.434,-0.14159214023283404,-3.4153542980437726,-0.3281200838954808,-8.70947223222307,9.144362121538462,-0.7398619591303028,-5.833032666842271
Sigma_Ori,206.816,-17.31,,,,,,,1.1593512118361256,1.1853176698950496
Skiff_J0058+68.4,123.575,5.595,2.476,-1.3627738138097203,2.0530830028595157,0.24140021796989702,6.818967363960337,9.91679339076446,0.3097021308014052,-2.072199117379669
Skiff_J0619+18.5,192.836,1.556,1.502,-1.4639249696815284,-0.3335628370967987,0.04078528533986995,0.23858134673728415,9.809414822137724,-1.0724372101482904,0.8822559359341959
Skiff_J1942+38.6,72.719,7.547,2.378,0.7002851659763724,2.250985957034411,0.3123251628226185,4.797695126521451,7.963422011525392,-0.10714193579908679,-6.676681937409983
Stephenson_1,66.908,15.365,0.343,0.12971925126294429,0.3042401382745801,0.09088371975349802,-1.2328885772267064,8.21557858959717,-2.183332955774137,-2.3505864388308417
Stock_1,60.287,2.076,0.416,0.20605746322672344,0.36106680102248967,0.015069644623105621,-3.4345644784190603,8.141860846577103,-5.122689271107135,3.202875975405542
Stock_10,171.714,3.556,0.373,-0.3683956056496955,0.05365116511841267,0.02313497775677443,2.564805642538115,8.708440328351633,-2.886149203857284,-1.2579489133578579
Stock_12,111.459,-8.491,0.454,-0.16426876518579467,0.4178972194695366,-0.06703494074152017,0.5933808613972653,8.514702019168595,-4.255588870100148,7.616260093563742
Stock_14,295.211,-0.685,2.396,1.0205101759756576,-2.167614823433126,-0.028644707057610127,-3.6180105722705465,7.633761475912141,-0.9665156827196875,-6.354697925994115
Stock_17,115.125,0.319,,,,,,,-0.5174806611380323,-3.959964547909621
Stock_18,117.622,2.268,2.86,-1.324961197457884,2.532048047960167,0.11318086410788923,4.589168390570061,9.990727879693729,-0.058709995819332464,-2.7546298285810176
Stock_2,133.407,-1.63,0.399,-0.27407235592629065,0.28975251907008137,-0.011349566409592783,-7.227315971286376,8.618935527210995,-7.8214484325093085,19.47904510711747
Stock_20,119.929,-0.095,2.598,-1.2962090346867026,2.251538993724966,-0.004307645262449322,-2.405941847024221,9.895716893535704,-0.7900090803142998,-3.3342810285583275
Stock_21,120.126,-4.835,2.04,-1.0202390273707236,1.7581658738260786,-0.1719445593886998,-5.212565813643992,9.524426158948126,-1.6037141398863475,-2.300302325348646
Stock_23,139.927,2.376,0.625,-0.47785434762105344,0.40200604162075626,0.025910711299928377,-2.0735671316052438,8.826883044489296,-2.9779953125372693,-3.167947518740097
Stock_24,121.563,-0.874,2.961,-1.5497128407333909,2.5226713920398134,-0.04516586912944575,9.389282166197328,10.206474313606895,0.10009556948399853,-1.3918960930138558
Stock_4,131.148,-4.845,1.322,-0.8667759930950971,0.9919255131337144,-0.11165672747686667,9.79695744765096,9.260366633458135,0.07077359923753514,-1.1638286556481672
Stock_5,130.731,2.605,0.975,-0.6355383036408652,0.7380734301829504,0.04431391152774005,-3.8054168579550556,9.005643242011955,-2.190251408457494,-0.12247982077550548
Stock_7,134.701,0.02,0.708,-0.498012222887337,0.5032372908023931,0.00024713861252604805,4.411719654593993,8.8522803398209,-0.8441739042689325,-3.426899920337468
Stock_8,173.316,-0.223,2.354,-2.3379826738961804,0.273988150067838,-0.009161943786751918,-5.8317839935028575,10.681470759681076,-1.1714984170893457,1.9220896707960922
Teutsch_125,103.742,2.092,2.112,-0.5013715832023864,2.0501772038868884,0.07709682146385145,5.019617744854932,9.07567159389437,-0.09734271768704038,-4.761576847421448
Teutsch_126,101.977,-0.611,2.227,-0.4621185337537646,2.1783965377278447,-0.023748193221372327,-0.9479550377846067,9.067701428719891,-0.8116901755328142,-2.7616044993027473
Teutsch_127,102.806,-0.675,3.45,-0.7646415218991387,3.363951810706409,-0.040643415831918134,4.841844319985391,9.70629399496277,-0.18262383041384514,-4.121998803148774
Teutsch_143a,290.686,-0.338,3.623,1.2797885213476548,-3.3893676209742645,-0.02137272341761326,6.271039692905698,7.831660467087613,-0.0577289025886887,-6.049062961773668
Teutsch_144,92.726,0.446,2.517,-0.11970417543129143,2.514075543924873,0.019592554445922457,-3.549453287790119,8.825265347591124,-0.8848926817639913,-3.5467881830988435
Teutsch_14a,7.917,-0.027,,,,,,,-0.47140044562161887,-1.5840655314645704
Teutsch_23,115.792,1.008,3.453,-1.5021860005154886,3.1085296706076577,0.06074521384042879,-3.816642031787606,10.32117476249719,-0.6177908666859915,-3.233929370924119
Teutsch_27,54.735,-1.24,4.303,2.483793728051284,3.5125356098342584,-0.09311861432811146,-4.129784708617758,6.829068338318291,-0.5327388479750002,-6.9323033284462205
Teutsch_30,75.352,-1.426,1.76,0.44493093797920763,1.7022685069985144,-0.04379905182369537,1.463171033909674,8.076595316550595,-0.7305010209738072,-6.4790147833226746
Teutsch_35,69.565,7.218,0.509,0.1763062428434847,0.47318822172270264,0.06395325601767426,3.8500449253101943,8.17714607638235,-0.5578482249991776,-2.4706304184938546
Teutsch_38,259.122,3.175,0.671,-0.12643571393691466,-0.6579315006953659,0.03716390390325265,-5.644346703410729,8.49179782380916,-4.4681658450301756,-8.250911795575512
