source_id,l,b,distance,X,Y,Z,Vzprime,R,pm_b,pm_l
454702178976636928,137.70294,-3.43864,0.4338,-0.32028926220591497,0.29141076342772587,-0.026019136689380436,4.252180664387982,8.665229259465375,-1.7519265641333959,-0.42081149447674543
464363896886442496,136.46603,-0.61519,2.8096,-2.036747419021769,1.9350974400160057,-0.030166351315086548,-4.065193690008058,10.5556788799474,-0.8819846977913887,0.24473862151657325
465643109948146048,135.69714,1.13238,2.684,-1.920450593224274,1.8742763976073358,0.05304247690864825,-1.3731852902003072,10.430009749843316,-0.6166237989603618,-0.22661882215670182
465578032602071680,135.9234,0.6256,2.0662,-1.4842911963228569,1.4372032333220819,0.022559934552541287,1.2537012081738483,9.928735179988731,-0.5764043335308262,0.7678431117662541
465581326835917568,135.88858,0.7625,1.9741,-1.4172537631524618,1.3739623084765087,0.026270814911014184,3.671606845181011,9.85337988898997,-0.33823079937424694,-0.057497185623801184
465641117083395328,135.7807,1.03029,2.2714000000000003,-1.62759407118532,1.5838331446083649,0.040842006346115685,4.238420401252341,10.092460465785784,-0.2218868999109958,-0.1765508528664975
465591261101240832,135.85603,0.91001,1.8835,-1.3514141136048716,1.3116239213107603,0.029913752605515015,5.016683111541018,9.77962083761904,-0.1968007245357803,0.2278760075615509
517627057630708352,132.81297,7.74243,0.6932,-0.46680911495709887,0.5038791399772854,0.09338791403988723,3.7693423824314323,8.820863754995651,-0.41103604813940336,-3.6423210137397186
454818035714964992,137.59482,-2.98386,3.9876,-2.940429475958165,2.6854686119172086,-0.20757309874801722,50.786098978041636,11.59627576847747,2.1601739224584744,-1.1868119584543995
465579578786019712,135.96887,0.71312,2.7046,-1.9443547501582663,1.8796841962314994,0.03366137214268017,-1.7704787062219807,10.454558189931479,-0.6653705513638706,-0.14968977713169934
465564563584907776,136.06561,0.55269,2.256,-1.6245484989926453,1.5652171114804723,0.02176162561643508,6.541042514943088,10.08660809931347,-0.03538865474410508,0.23984295510896808
466036666391230080,135.22513,2.44948,2.5796,-1.829532546816386,1.8152113277270179,0.1102481556810153,-1.961870675199876,10.329860390975993,-0.6184360585476917,-0.02509664296266735
515826229386595456,134.46739,4.22618,3.6173,-2.5270402481712226,2.574464169395696,0.2665729067637127,-10.05665083055644,11.166933434778933,-0.7924728652707923,-0.2003790353542495
463958550752747392,137.04086,-1.49727,3.3779,-2.47123788019199,2.301173946048765,-0.08826222029019495,-0.12569235932932066,11.053650150566138,-0.5348983549965703,-0.2691017462261489
463889732498012672,137.32008,-2.08174,2.3765,-1.7459362073901104,1.6099710174556439,-0.0863268942860575,-3.429853300681496,10.213846494879341,-1.0598601390923117,0.5417033187670406
463951614386579584,137.17172,-1.68111,2.4794,-1.817595463349627,1.6847790246973207,-0.07273740132009186,-2.909579120817061,10.296547992489817,-0.9542117199313805,0.4429988640454926
465619436087728256,135.90039,1.22805,2.796,-2.007433181683583,1.9453115926711195,0.05992352205166904,3.0173764748826297,10.528458815736606,-0.2539779755837817,0.46449993317369154
463895500630810240,137.31549,-1.90013,2.4783000000000004,-1.820791419912146,1.6792667782978243,-0.08217409859292185,2.901238693729107,10.298830774461083,-0.4715804515428553,0.19987965810115996
465570473459763072,136.13098,0.79836,1.8064,-1.3021541801900025,1.2517355723719361,0.025169582285056273,2.4354318910444377,9.722932407114145,-0.5152203147270936,0.20068888183582761
454846489876889216,137.73137,-2.73075,2.1187,-1.5660565088034533,1.4234352000044161,-0.10094024283073352,-30.360731733574504,10.008073975432023,-3.8910867750678357,-0.4751291496973925
463889079663523584,137.41154,-2.01191,2.5681,-1.8895554676028525,1.7368330714161828,-0.0901588979923422,-3.9102680387330917,10.376186197088916,-1.0227049726104263,0.46391759936211485
465803703061030528,135.60384,2.05234,2.0876,-1.4906742163231534,1.4595803436467465,0.0747620306666357,9.919103787568893,9.938145597481846,0.3873181769031721,-1.2545296448631271
465798136783420032,135.6555,1.98862,3.135,-2.2406452300644952,2.1899541557887687,0.10878763042150044,2.251007883424647,10.804503475033977,-0.2331262367403547,-0.2790665829928046
465601083685463040,136.07014,1.08297,4.2059,-3.028504556555502,2.9174365258537374,0.07949263196695569,-0.9632201743056323,11.736570305229844,-0.3604919794348233,-0.4340351745690233
463897326000659968,137.44046,-1.84806,2.3843,-1.75530202595149,1.6117968128893623,-0.07689162275754685,-1.4199515034652983,10.223352827046213,-0.8662421017773937,0.5381864185468483
464359258321922816,136.6342,-0.02314,2.2538,-1.6384779062314425,1.547579969582809,-0.0009102403532237781,2.219013025278028,10.097723322210234,-0.472215068933084,0.5563325702064572
454837075308505088,137.81848,-2.59508,2.4844,-1.8391050906428243,1.6665180976884044,-0.11248669098462914,-5.0103857900167945,10.31492909978387,-1.1773717800209147,0.7394360632335852
465623731054930048,136.02408,1.36203,2.3482,-1.68936167703847,1.6300260566388622,0.0558159370800853,5.67489298094845,10.160727230532377,-0.06600930749930653,0.09779964889232476
463932269854231168,137.28792,-1.36961,2.5819,-1.896564802158482,1.7508401247824361,-0.061712386644681774,-1.0516631540271435,10.385358130426702,-0.7507034437771601,0.5063756900771519
454781584331773312,138.00238,-2.87794,2.2112,-1.6412307009249265,1.477647319350166,-0.11102083569646792,-5.376221578970311,10.090317792131849,-1.359077457076258,0.7487733072613718
541629087226720640,133.10501,7.80499,0.4228,-0.2862386395533572,0.3058276743515224,0.057417025588081386,-8.083066899836542,8.631427081972976,-6.78911718556728,4.999460454952609
466029347766779648,135.49875,2.62755,2.0464,-1.4580299016782894,1.4328645225646814,0.0938137825028142,13.963042070461013,9.901894417566734,0.8430196753913711,-1.3778544287779564
463910691938806144,137.53902,-1.70591,2.3455,-1.7295958405263052,1.582716995178147,-0.06982400452824951,3.8710556259346296,10.19339084853781,-0.3958314677707813,-0.13432218402940238
460850751070489856,137.83685,-2.34387,2.6704,-1.977741834862194,1.7909903320138771,-0.10921092101407222,-0.9396572907200567,10.472325087958893,-0.7683265161766119,0.35176037943450944
463880111771794688,137.6505,-1.93608,2.3137,-1.7089624093558415,1.5577371562691464,-0.07816729103141042,-3.4569502148581037,10.169178538153323,-1.0803013633941156,0.6362805703844918
460877723471136640,137.6723,-1.93436,2.3341,-1.724629950943362,1.5708173143209205,-0.07878646672308197,-0.7305851418293661,10.18667214705303,-0.8251373583863109,0.5774844931210371
