y,vz,error
-2666.666666666667,2.627698143166686,0.23094805338577773
-2333.333333333333,2.179114889728103,0.23261896708970858
-2000.0,2.338468840411531,0.1986056891885435
-1666.6666666666667,2.2781757675343437,0.17316601178729427
-1333.3333333333335,1.896840544754827,0.1790780566423463
-1000.0000000000002,1.5770074742416558,0.17307266320569836
-666.6666666666667,1.42436742826031,0.14109186201103285
-333.3333333333335,1.3531969920047573,0.12601336742127947
-2.2737367544323206e-13,1.2227594361698175,0.1332014108090998
333.33333333333326,1.1360624933879993,0.13208368226901981
666.6666666666665,1.2490381550628085,0.14281457462562913
999.9999999999998,1.407377500536816,0.1408875841375844
1333.333333333333,1.235200115471154,0.13755326094726614
1666.6666666666665,1.1744826249458118,0.16429268191810206
1999.9999999999995,0.8866779940056597,0.1792126245472446
2333.333333333333,0.7901229560238358,0.2051597588451115
2666.6666666666665,0.8887664445649391,0.23909287809420537
