y,vz,error
-2666.666666666667,-1.5365551708456606,0.18949338725435874
-2333.333333333333,-1.4966504120537039,0.15610127290072892
-2000.0,-1.7841148019024518,0.10642246383439001
-1666.6666666666667,-1.4141724626541052,0.10483383790737812
-1333.3333333333335,-0.48238422269846265,0.08783253698165636
-1000.0000000000002,0.3031070312347939,0.09182420190775747
-666.6666666666667,0.3340712374113509,0.09071974651854071
-333.3333333333335,0.17749421897381,0.09280360371002674
-2.2737367544323206e-13,0.6250198362818394,0.09376618982748017
333.33333333333326,0.9468443382881813,0.08809489028970155
666.6666666666665,0.5195920785875379,0.10809673442712876
999.9999999999998,-0.030517612202675834,0.11359402500315896
1333.333333333333,-0.3741817518298716,0.10438267048595846
1666.6666666666665,-0.6234331676973743,0.11837388445766933
1999.9999999999995,-1.0639500954330385,0.13881598887083055
2333.333333333333,-1.4994589608555515,0.1496519894434842
2666.6666666666665,-1.8859086363017834,0.12500495405782006
