y,vz,error
-2666.666666666667,-2.1477541239366476,0.17134837035996361
-2333.333333333333,-2.147613050771739,0.16984840017285982
-2000.0,-2.278874213985654,0.17956915961361689
-1666.6666666666667,-2.1122582169155733,0.120712477887933
-1333.3333333333335,-1.074003820937802,0.13626392701414827
-1000.0000000000002,-0.7226866312735949,0.13003407110760973
-666.6666666666667,-1.383914363146879,0.1276987133309119
-333.3333333333335,-1.5287976817525646,0.1056141624756561
-2.2737367544323206e-13,-1.0191950974783248,0.13304616573677527
333.33333333333326,-1.0787587777058,0.14105143921094204
666.6666666666665,-1.5037952245774635,0.12781978679946399
999.9999999999998,-1.304328889975468,0.140951858175678
1333.333333333333,-0.8476501842907949,0.12032869379392098
1666.6666666666665,-0.4427332313870138,0.11865862844029294
1999.9999999999995,-0.23818949992105765,0.11892370068170234
2333.333333333333,-0.09858984031587867,0.11441916120208102
2666.6666666666665,-0.00644384789680319,0.11593122641269898
